"Store No.","Name","Latitude","Longitude","Address","Street","City","State","Zip_Code","County","Phone","Open Hours","URL","Provider","Category","Updated Date","Country","Status","Direction URL"
"5337","Bartlett","35.204949","-89.785436","8324 Hwy 64, Memphis, TN, 38133","8324 Hwy 64","Memphis","TN","38133","Shelby","901-388-5053","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/bartlett/bartlett/5337","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/8324+Hwy+64,+Memphis,+TN,+38133,+USA/"
"5299","Gallatin - Off Nashville Pike","36.376105","-86.471106","1003 Nashville Pike, Gallatin, TN, 37066","1003 Nashville Pike","Gallatin","TN","37066","Sumner","615-206-9063","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/gallatin/gallatin---off-nashville-pike/5299","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/1003+Nashville+Pike,+Gallatin,+TN,+37066,+USA/"
"5435","Mt. Juliet","36.17638","-86.513551","355 Pleasant Grove Road, Mount Juliet, TN, 37122","355 Pleasant Grove Road","Mount Juliet","TN","37122","Wilson","615-773-5221","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/mount-juliet/mt.-juliet/5435","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/355+Pleasant+Grove+Road,+Mount+Juliet,+TN,+37122,+USA/"
"5336","Collierville","35.050998","-89.733252","3581 Houston Levee Rd, Collierville, TN, 38017","3581 Houston Levee Rd","Collierville","TN","38017","Shelby","901-861-9529","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/collierville/collierville/5336","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/3581+Houston+Levee+Rd,+Collierville,+TN,+38017,+USA/"
"5533","Morristown - College Square","36.220782","-83.263315","2410 East Morris Blvd, Morristown, TN, 37813","2410 East Morris Blvd","Morristown","TN","37813","Hamblen","423-586-6565","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/morristown/morristown---college-square/5533","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/2410+East+Morris+Blvd,+Morristown,+TN,+37813,+USA/"
"5491","Cleveland Tn","35.212348","-84.864756","4305 Holiday Inn Express Way Nw, Cleveland, TN, 37312","4305 Holiday Inn Express Way Nw","Cleveland","TN","37312","Bradley","423-472-3430","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/cleveland/cleveland-tn/5491","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/4305+Holiday+Inn+Express+Way+Nw,+Cleveland,+TN,+37312,+USA/"
"5306","Cookeville","36.137856","-85.501106","1000 Jefferson Ave South, Cookeville, TN, 38501","1000 Jefferson Ave South","Cookeville","TN","38501","Putnam","931-520-8620","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/cookeville/cookeville/5306","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/1000+Jefferson+Ave+South,+Cookeville,+TN,+38501,+USA/"
"5541","Knoxville - West Town","35.925666","-84.041085","7740 Kingston Pike, Knoxville, TN, 37919","7740 Kingston Pike","Knoxville","TN","37919","Knox","865-693-8700","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/knoxville/knoxville---west-town/5541","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/7740+Kingston+Pike,+Knoxville,+TN,+37919,+USA/"
"5020","Nashville - Airport - Murfreesboro Pike","36.122062","-86.705825","1175 Murfreesboro Pike, Nashville, TN, 37217","1175 Murfreesboro Pike","Nashville","TN","37217","Davidson","615-361-0457","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/nashville/nashville---airport---murfreesboro-pike/5020","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/1175+Murfreesboro+Pike,+Nashville,+TN,+37217,+USA/"
"5348","Sevierville","35.831353","-83.573901","1706 Parkway, Sevierville, TN, 37862","1706 Parkway","Sevierville","TN","37862","Sevier","865-428-0961","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/sevierville/sevierville/5348","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/1706+Parkway,+Sevierville,+TN,+37862,+USA/"
"5427","Johnson City","36.345961","-82.376594","2280 N Roan Street, Johnson City, TN, 37601","2280 N Roan Street","Johnson City","TN","37601","Washington","423-232-6021","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/johnson-city/johnson-city/5427","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/2280+N+Roan+Street,+Johnson+City,+TN,+37601,+USA/"
"5416","Kingsport - E. Stone Dr","36.547058","-82.514749","1750 E Stone Dr, Kingsport, TN, 37660","1750 E Stone Dr","Kingsport","TN","37660","Sullivan","423-245-0049","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/kingsport/kingsport---e.-stone-dr/5416","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/1750+E+Stone+Dr,+Kingsport,+TN,+37660,+USA/"
"5378","Jackson","35.6672","-88.846396","631 Vann Drive, Jackson, TN, 38305","631 Vann Drive","Jackson","TN","38305","Madison","731-512-0662","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/jackson/jackson/5378","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/631+Vann+Drive,+Jackson,+TN,+38305,+USA/"
"5308","Murfreesboro - Medical Pkwy","35.863147","-86.445916","2821 Medical Center Pkwy, Murfreesboro, TN, 37129","2821 Medical Center Pkwy","Murfreesboro","TN","37129","Rutherford","615-890-4187","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/murfreesboro/murfreesboro---medical-pkwy/5308","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/2821+Medical+Center+Pkwy,+Murfreesboro,+TN,+37129,+USA/"
"5460","Farragut - Turkey Creek","35.894508","-84.170529","11644 Parkside Drive, Farragut, TN, 37934","11644 Parkside Drive","Farragut","TN","37934","Knox","865-966-6954","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/farragut/farragut---turkey-creek/5460","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/11644+Parkside+Drive,+Farragut,+TN,+37934,+USA/"
"5567","Spring Hill Tn","35.737944","-86.944426","2040 Crossings Blvd, Spring Hill, TN, 37174","2040 Crossings Blvd","Spring Hill","TN","37174","Williamson","931-486-0368","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/spring-hill/spring-hill-tn/5567","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/2040+Crossings+Blvd,+Spring+Hill,+TN,+37174,+USA/"
"5639","West Nashville","36.13621","-86.88904","6804 Charlotte Pike, Nashville, TN, 37209","6804 Charlotte Pike","Nashville","TN","37209","Davidson","615-882-3495","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/nashville/west-nashville/5639","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/6804+Charlotte+Pike,+Nashville,+TN,+37209,+USA/"
"5248","Brentwood","36.041625","-86.777948","774 Old Hickory Blvd, Brentwood, TN, 37027","774 Old Hickory Blvd","Brentwood","TN","37027","Williamson","615-376-5555","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/brentwood/brentwood/5248","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/774+Old+Hickory+Blvd,+Brentwood,+TN,+37027,+USA/"
"5023","Madison Tn - Rivergate","36.301097","-86.693225","2021 Gallatin Pike N, Madison, TN, 37115","2021 Gallatin Pike N","Madison","TN","37115","Davidson","615-859-2202","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/madison/madison-tn---rivergate/5023","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/2021+Gallatin+Pike+N,+Madison,+TN,+37115,+USA/"
"5127","Clarksville Tn - Near Governors Square Mall","36.586707","-87.295411","2788 Wilma Rudolph Blvd, Clarksville, TN, 37040","2788 Wilma Rudolph Blvd","Clarksville","TN","37040","Montgomery","931-551-3800","sunday :- 11:00am - 10:00pm | monday :- 11:00am - 10:00pm | tuesday :- 11:00am - 10:00pm | wednesday :- 11:00am - 10:00pm | thursday :- 11:00am - 10:00pm | friday :- 11:00am - 11:00pm | saturday :- 11:00am - 11:00pm","https://www.longhornsteakhouse.com/locations/tn/clarksville/clarksville-tn---near-governors-square-mall/5127","LongHorn Steakhouse","Food Chains","2023-05-08","USA","Open","https://www.google.com/maps/dir/Current+Location/2788+Wilma+Rudolph+Blvd,+Clarksville,+TN,+37040,+USA/"
"2090","American Deli Memphis 1, Tn","35.052035","-89.88656","3543 S Mendenhall Road, Memphis, TN, 38115","3543 S Mendenhall Road","Memphis","TN","38115","Shelby","901-618-2836","monday :- 10:30 am - 10:00 pm | tuesday :- 10:30 am - 10:00 pm | wednesday :- 10:30 am - 10:00 pm | thursday :- 10:30 am - 10:00 pm | friday :- 10:30 am - 11:00 pm | saturday :- 10:30 am - 11:00 pm | sunday :- 10:30 am - 11:00 pm","https://americandeli.com/locations/","American Deli","Food Chains","2023-03-01","USA","Open","https://www.google.com/maps/dir/Current+Location/3543+S+Mendenhall+Road,+Memphis,+TN,+38115,+USA/"
"2095","American Deli Memphis 6, Tn","35.019893","-89.82837","7041 E Shelby Dr Suite 109 113, Memphis, TN, 38125","7041 E Shelby Dr Suite 109 113","Memphis","TN","38125","Shelby","901-502-7000","monday :- 11:00 am - 10:00 pm | tuesday :- 11:00 am - 10:00 pm | wednesday :- 11:00 am - 10:00 pm | thursday :- 11:00 am - 10:00 pm | friday :- 11:00 am - 10:00 pm | saturday :- 11:00 am - 10:00 pm | sunday :- closed","https://americandeli.com/locations/","American Deli","Food Chains","2023-03-01","USA","Open","https://www.google.com/maps/dir/Current+Location/7041+E+Shelby+Dr+Suite+109+113,+Memphis,+TN,+38125,+USA/"
"2543","American Deli Memphis 7, Tn","35.230857","-89.896479","3850 Austin Peay Hwy, Memphis, TN, 38128","3850 Austin Peay Hwy","Memphis","TN","38128","Shelby","901-431-7777","monday :- 11:00 am - 10:00 pm | tuesday :- 11:00 am - 10:00 pm | wednesday :- 11:00 am - 10:00 pm | thursday :- 11:00 am - 10:00 pm | friday :- 11:00 am - 10:00 pm | saturday :- 11:00 am - 10:00 pm | sunday :- closed","https://americandeli.com/locations/","American Deli","Food Chains","2023-03-01","USA","Open","https://www.google.com/maps/dir/Current+Location/3850+Austin+Peay+Hwy,+Memphis,+TN,+38128,+USA/"
"2832","American Deli Memphis 8, Tn","35.14533","-90.034166","795 Poplar Ave, Memphis, TN, 38105","795 Poplar Ave","Memphis","TN","38105","Shelby","901-275-8114","monday :- 10:00 am - 9:30 pm | tuesday :- 10:00 am - 9:30 pm | wednesday :- 10:00 am - 9:30 pm | thursday :- 10:00 am - 9:30 pm | friday :- 10:00 am - 10:30 pm | saturday :- 10:00 am - 10:30 pm | sunday :- 10:30 am - 9:30 pm","https://americandeli.com/locations/","American Deli","Food Chains","2023-03-01","USA","Open","https://www.google.com/maps/dir/Current+Location/795+Poplar+Ave,+Memphis,+TN,+38105,+USA/"
"2914","American Deli Memphis 9, Tn","35.161734","-89.795867","1315 N Germantown Parkway, Cordova, TN, 38016","1315 N Germantown Parkway","Cordova","TN","38016","Shelby","901-571-0901","monday :- 11:00 am - 10:00 pm | tuesday :- 11:00 am - 10:00 pm | wednesday :- 11:00 am - 10:00 pm | thursday :- 11:00 am - 10:00 pm | friday :- 11:00 am - 10:00 pm | saturday :- 11:00 am - 10:00 pm | sunday :- closed","https://americandeli.com/locations/","American Deli","Food Chains","2023-03-01","USA","Open","https://www.google.com/maps/dir/Current+Location/1315+N+Germantown+Parkway,+Cordova,+TN,+38016,+USA/"
"2973","American Deli Memphis 10, Tn","35.172046","-89.867585","5849 Summer Ave, Memphis, TN, 38134","5849 Summer Ave","Memphis","TN","38134","Shelby","901-791-2856","monday :- 11:00 am - 10:00 pm | tuesday :- 11:00 am - 10:00 pm | wednesday :- 11:00 am - 10:00 pm | thursday :- 11:00 am - 10:00 pm | friday :- 11:00 am - 10:00 pm | saturday :- 11:00 am - 10:00 pm | sunday :- 11:00 am - 10:00 pm","https://americandeli.com/locations/","American Deli","Food Chains","2023-03-01","USA","Open","https://www.google.com/maps/dir/Current+Location/5849+Summer+Ave,+Memphis,+TN,+38134,+USA/"
"2094","American Deli Memphis 5, Tn","35.107481","-89.94448","3545 Park Ave, Memphis, TN, 38111","3545 Park Ave","Memphis","TN","38111","Shelby","901-572-1580","monday :- 11:00 am - 10:00 pm | tuesday :- 11:00 am - 10:00 pm | wednesday :- 11:00 am - 10:00 pm | thursday :- 11:00 am - 10:00 pm | friday :- 11:00 am - 10:00 pm | saturday :- 11:00 am - 10:00 pm | sunday :- closed","https://americandeli.com/locations/","American Deli","Food Chains","2023-03-01","USA","Open","https://www.google.com/maps/dir/Current+Location/3545+Park+Ave,+Memphis,+TN,+38111,+USA/"
"2093","American Deli Memphis 4, Tn","35.164744","-89.952232","3243 Jackson Ave, Memphis, TN, 38122","3243 Jackson Ave","Memphis","TN","38122","Shelby","901-590-2407","monday :- 10:00 am - 9:30 pm | tuesday :- 10:00 am - 9:30 pm | wednesday :- 10:00 am - 9:30 pm | thursday :- 10:00 am - 9:30 pm | friday :- 10:00 am - 10:00 pm | saturday :- 10:00 am - 10:00 pm | sunday :- 11:00 am - 9:30 pm","https://americandeli.com/locations/","American Deli","Food Chains","2023-03-01","USA","Open","https://www.google.com/maps/dir/Current+Location/3243+Jackson+Ave,+Memphis,+TN,+38122,+USA/"
"3049","American Deli Memphis 11, Tn","35.049941","-89.841175","6668 Winchester Rd, Memphis, TN, 38115","6668 Winchester Rd","Memphis","TN","38115","Shelby","901-417-8652","monday :- 11:00 am - 10:00 pm | tuesday :- 11:00 am - 10:00 pm | wednesday :- 11:00 am - 10:00 pm | thursday :- 11:00 am - 10:00 pm | friday :- 11:00 am - 11:00 pm | saturday :- 11:00 am - 11:00 pm | sunday :- 12:00 pm - 10:00 pm","https://americandeli.com/locations/","American Deli","Food Chains","2023-03-01","USA","Open","https://www.google.com/maps/dir/Current+Location/6668+Winchester+Rd,+Memphis,+TN,+38115,+USA/"
"248","Emory Road #449","36.052118","-83.991832","603 E Emory Rd Suite 106, Powell, TN, 37849","603 E Emory Rd Suite 106","Powell","TN","37849","Knox","865-859-0447","","https://www.firehousesubs.com/locations/tn/emory-road/","Firehouse Subs","Food Chains","2023-05-03","USA","Open","https://www.google.com/maps/dir/Current+Location/603+E+Emory+Rd+Suite+106,+Powell,+TN,+37849,+USA/"
"350","Hendersonville (Tn) #627","36.327884","-86.593313","280 Indian Lake Blvd Suite 120, Hendersonville, TN, 37075","280 Indian Lake Blvd Suite 120","Hendersonville","TN","37075","Sumner","615-590-7145","","https://www.firehousesubs.com/locations/tn/hendersonville/","Firehouse Subs","Food Chains","2023-05-03","USA","Open","https://www.google.com/maps/dir/Current+Location/280+Indian+Lake+Blvd+Suite+120,+Hendersonville,+TN,+37075,+USA/"
"190","Cumberland Ave #191","35.9563933","-83.9324395","1708 W Cumberland Ave, Knoxville, TN, 37916","1708 W Cumberland Ave","Knoxville","TN","37916","Knox","865-673-0864","","https://www.firehousesubs.com/locations/tn/cumberland-ave/","Firehouse Subs","Food Chains","2023-05-03","USA","Open","https://www.google.com/maps/dir/Current+Location/1708+W+Cumberland+Ave,+Knoxville,+TN,+37916,+USA/"
"435","Lenoir City #791","35.818804","-84.26509","149 Kelsey Lane Suite 101, Lenoir City, TN, 37772","149 Kelsey Lane Suite 101","Lenoir City","TN","37772","Loudon","865-816-6600","","https://www.firehousesubs.com/locations/tn/lenoir-city/","Firehouse Subs","Food Chains","2023-05-03","USA","Open","https://www.google.com/maps/dir/Current+Location/149+Kelsey+Lane+Suite+101,+Lenoir+City,+TN,+37772,+USA/"
"1006","Cordova Parkway Place #1427","35.163447","-89.793607","1400 North Germantown Parkway Ste 108, Cordova, TN, 38016","1400 North Germantown Parkway Ste 108","Cordova","TN","38016","Shelby","901-756-1104","","https://www.firehousesubs.com/locations/tn/cordova-parkway-place/","Firehouse Subs","Food Chains","2023-05-03","USA","Open","https://www.google.com/maps/dir/Current+Location/1400+North+Germantown+Parkway+Ste+108,+Cordova,+TN,+38016,+USA/"
